url,lastmod,source_sitemap,page_type,root_spelling,pitch_class,inferred_topics,evidence
https://www.pianochord.org/dmaj13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/dm-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,D,2,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e.html,,https://www.pianochord.org/sitemap.xml,Root hub,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e6-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e6.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e9-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat.html,,https://www.pianochord.org/sitemap.xml,Root hub,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em-flat-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e9-flat-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e7-flat-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/e-flat-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em-flat-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em6-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em6.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em-flat-6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em7-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/eminmaj7-flat.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/eminmaj9-flat.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em7-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/eminmaj7.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/eminmaj9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em7-flat-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,Eb,3,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em7-m7b5.html,,https://www.pianochord.org/sitemap.xml,Unclassified,E,4,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj7-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Major 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj9-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Major 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em9-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em11-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj11-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Major 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em13-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj13-flat.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,Eb,3,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/emaj13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Major 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/em-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,E,4,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f.html,,https://www.pianochord.org/sitemap.xml,Root hub,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f6-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f6.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Major 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f6-9.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,6/9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-altered.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-7-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Altered candidate,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-7minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-7plus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-7plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-13plus11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-13minus9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp.html,,https://www.pianochord.org/sitemap.xml,Root hub,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-filter.html,,https://www.pianochord.org/sitemap.xml,Root collection,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-major.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Major,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Minor,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm-sharp-alternative-bass.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Dominant 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-extended.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Dominant 9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f9-sharp-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-11.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Dominant 11,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-13.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Dominant 13,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-5.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Power chord,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-sus.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Sus2;Sus4,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f7-sharp-sus.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-dim.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Diminished,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-dim7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Diminished 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-aug.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Augmented,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-aug7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Augmented 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/f-sharp-add11.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm-sharp-add.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Minor Add9,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm6-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm6.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Minor 6,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm-sharp-6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm6-9.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F,5,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm7-sharp.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F#,6,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fminmaj7-sharp.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fminmaj9-sharp.html,,https://www.pianochord.org/sitemap.xml,Unclassified,F#,6,,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
https://www.pianochord.org/fm7.html,,https://www.pianochord.org/sitemap.xml,Detail candidate,F,5,Minor 7,XML_MEMBER_URL_PATTERN_NOT_CONTENT_VERIFIED
